Fault_Type,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Sensor_ID,Year,Month,Day,Hour,Minute,Fault_Status
3,0.5698295165787577,0.43615814350842597,0.3937350695554296,0.5339685326171103,0.5240044602576936,0.9463505222437831,0.4901504708243496,0.031202106051390177,106,2015,1,25,4,29,1
2,0.56882844951927,0.49226102948576994,0.26392771942869586,0.5807802455039744,0.41493341085837254,0.3874158214368441,0.5941119141068649,0.7550182306616193,119,2015,1,26,7,46,1
3,0.6815091667570988,0.7299040631653421,0.3948687719555287,0.43269590401135305,0.6243011825280497,0.9933890002233298,0.5601291502088046,0.20542431804795225,139,2015,1,27,18,50,1
2,0.3687093008460458,0.4926193184856096,0.5884465129080853,0.5479392606165026,0.5989756221027199,0.8230963649070158,0.21366972926504346,0.3603942646738808,124,2015,1,28,2,39,1
3,0.5197728235874806,0.3971503498090978,0.5345086144697208,0.3114984700924933,0.34972767083577216,0.5739152991485313,0.8018406754940034,0.9235568505753887,103,2015,1,29,3,15,1
3,0.4974505462868685,0.42677903323450694,0.508138920661727,0.2748433353849002,0.484903498780469,0.674212211106934,0.559384701491061,0.49973539119095667,109,2015,1,30,10,19,1
2,0.6748115449619796,0.6704135550948493,0.34759336288822273,0.7118836371948095,0.674319831891776,0.04295973761363947,0.6150571138946682,0.5141698752689692,119,2015,1,31,7,8,1
1,0.3555414211210969,0.4789251291039182,0.39574172030493215,0.5091541821401254,0.4657467799298247,0.7718450249464675,0.7495268435202207,0.9224474030309702,124,2015,2,1,19,54,1
3,0.492414037929382,0.3706175699777558,0.3951749103575368,0.4880663566466278,0.5713743001201277,0.9025678427678614,0.3989167010857526,0.40901087218506693,110,2015,2,2,0,46,1
1,0.4722410813442709,0.5192153739934676,0.559095005008928,0.5582796824109278,0.4367171029791358,0.9512231941089399,0.8396388280334753,0.4565643834295819,180,2015,2,3,14,9,1
2,0.3833150505214581,0.5051842159734498,0.5787985353435583,0.5613979821748382,0.4152365879910116,0.5626786943548637,0.6641079142701383,0.41176420459573526,108,2015,2,4,13,4,1
1,0.34312038608476997,0.32106964101137847,0.5416218057598328,0.38065125067715516,0.4512405812643184,0.6551384426180104,0.3402138763471002,0.23762000288022483,115,2015,1,1,16,19,1
3,0.309832478693276,0.499942513466463,0.4176269889206011,0.6767052947207901,0.5816195475200914,0.7453186539703368,0.5831821901793954,0.2685279411772239,191,2015,1,2,6,17,1
1,0.42429391073355094,0.6892837827014481,0.434402796610506,0.458654180763482,0.37357626661825816,0.5563378879897838,0.45683518251815547,0.3252497172114177,135,2015,1,3,2,23,1
2,0.7719407280529775,0.4678086622088507,0.4444868988922375,0.5090341101818588,0.6493607010886235,0.22705978796212095,0.6905590625505903,0.9614967542257994,168,2015,1,4,14,30,1
2,0.5687684784596313,0.3962392032275631,0.39857956238146697,0.4178077778908824,0.5317301147647424,0.6917321798175375,0.9878603153642993,0.7873947513817223,112,2015,1,5,8,38,1
1,0.5938056381023881,0.5319978836861737,0.5770740334101121,0.584232367498275,0.3793287985383199,0.8513339774222188,0.8705032288907759,0.3191367177690977,109,2015,1,6,21,41,1
3,0.53872809543581,0.255096840772878,0.5406676199197318,0.5699654496665332,0.4045278892054226,0.60012275031077,0.5241271307341661,0.5957006347270447,122,2015,1,7,22,1,1
2,0.5270883437424467,0.7220305908328675,0.3965607278723552,0.5809550562464995,0.4502009499697737,0.7419118960731051,0.9071884192877069,0.24272205996135787,169,2015,1,8,17,2,1
2,0.4574182265375889,0.48196788043125516,0.5227085378105093,0.49002349836762316,0.23321667758703823,0.7417380275548981,0.8186291048144549,0.0400853668643541,107,2015,1,9,0,42,1
1,0.40698073062520246,0.3923262203657956,0.5830540348114375,0.6083501823566915,0.5694864654214181,0.6337304164130986,0.7285080463609005,0.4852002738553285,181,2015,1,10,7,58,1
3,0.4801292557501449,0.2740069346310824,0.5517561407721991,0.44908112115783416,0.47094567473330184,0.6406307679805533,0.36803723521197185,0.4384217317141628,128,2015,1,11,20,22,1
2,0.6368138656438825,0.6277145173386651,0.6127958058908993,0.43476911300059284,0.6229643619537746,0.5901796343118793,0.5501597244555607,0.6482349555197022,108,2015,1,12,16,12,1
1,0.3353995518466488,0.5683637137907483,0.44258466560626647,0.5229256197629691,0.621254834128163,0.40433647607113005,0.7205022598224854,0.14850616631466057,130,2015,1,13,12,40,1
1,0.344132474463529,0.42761616351564813,0.38419650947659706,0.3605543267261664,0.5841713466159341,0.40541997707947197,0.9009901422425413,0.851367764711445,186,2015,1,14,1,59,1
1,0.47787812847838923,0.7072399067047811,0.4109407635734674,0.40748946047484125,0.47708329184964093,0.777235505187958,0.9201477126148754,0.7915764017250705,172,2015,1,15,23,4,1
1,0.5366987599987288,0.6636736540900969,0.18825324935471244,0.42831500122685956,0.3501481864253553,0.828793014546867,0.32730531653334854,0.9392507897890814,162,2015,1,16,21,49,1
3,0.7437541721395685,0.5116017024714001,0.5637471843725753,0.3929198150324391,0.46544702704388385,0.8782988935321255,0.9869691882242606,0.8993073370817677,177,2015,1,17,6,46,1
2,0.5322694144148222,0.5122416750574993,0.5975538827944384,0.5739008075513568,0.6716062877124735,0.7232370443259717,0.8764457857100467,0.2603834401768832,172,2015,1,18,10,49,1
2,0.4929389134158429,0.5312521111643395,0.6326549054008912,0.47944099684443764,0.5383772185083349,0.7432578055893972,0.5096017215468657,0.41739678555547827,175,2015,1,19,12,43,1
2,0.4470853306536532,0.6260838033833509,0.38652131182979277,0.7222618175201352,0.34116418810146915,0.72363157561303,0.8372215518283824,0.14646856502451178,146,2015,1,20,4,16,1
1,0.4092255984470442,0.3647684876175228,0.49633693997808687,0.3173399519609905,0.6561795617396169,0.9380180855229003,0.6604530930897934,0.16950549226796863,199,2015,1,21,22,21,1
2,0.5840057852136012,0.4252091538064943,0.30697819701288953,0.3122570992491075,0.5811692591266028,0.22202228701879045,0.4070561327630975,0.2663266529462715,122,2015,1,22,9,2,1
2,0.5534425369034865,0.5039426078043435,0.4577756248158066,0.5088006011870347,0.6171557517983999,0.670688700876032,0.23930695832217175,0.685047060823764,146,2015,1,23,3,14,1
2,0.6172245056341141,0.34310473880555603,0.6489035162395576,0.24686236568899017,0.36669818404318133,0.3567548161931705,0.23538024950423964,0.8382836796454995,137,2015,1,24,17,45,1
3,0.4786957364023603,0.6119481828408713,0.3865741694469337,0.5894118362964358,0.38933406814472704,0.5767798436783433,0.5223170984975498,0.6552716087910655,104,2015,1,25,7,26,1
2,0.5504835184491615,0.6126470250549304,0.496645806048783,0.5108111627853817,0.25003064742215975,0.748639012862583,0.5162226530359064,0.37854830227359104,148,2015,1,26,22,51,1
2,0.4891123774168923,0.37154658729247314,0.4479312247076116,0.45392084400411725,0.6311216074212217,0.9502237545015133,0.7577138775873409,0.9352095049665068,186,2015,1,27,17,37,1
2,0.6999451597038765,0.4670432669578343,0.3140857952999394,0.6193628298287426,0.4956237260164649,0.7526820200702362,0.7878134684357069,0.5912395381649707,183,2015,1,28,5,50,1
2,0.7187683668507233,0.715885199855977,0.3667689420806036,0.541827925959436,0.5114166301389377,0.8377643761183708,0.26299456143738476,0.7865436740837514,165,2015,1,29,7,5,1
1,0.4792903708504096,0.7652571089268586,0.40864554639286266,0.6042940535041059,0.5805123062188999,0.6390014890030933,0.919937023841487,0.7125066656541627,156,2015,1,30,21,19,1
1,0.40052795780650774,0.7462501155525764,0.4259415924375124,0.5564523022605004,0.3713140798860276,0.6997006881874639,0.9353696890322278,1.0128015347264854,169,2015,1,31,7,50,1
3,0.4676260917316113,0.42041649985745877,0.4702663382361885,0.6430224737965603,0.6032545685508022,0.9722134868715742,0.6260694971433751,0.8453031722791491,128,2015,2,1,12,31,1
1,0.4928664978665951,0.541043062096169,0.520460354877013,0.5485171794484941,0.6448347341608858,0.9052381766539837,0.7161836831486132,0.18499206819572628,114,2015,2,2,19,9,1
2,0.5306201217188817,0.6016237772589503,0.48112024019740507,0.6123805740143599,0.39031180956883793,0.9284051414218941,0.7541519745254817,0.9285820054161407,109,2015,2,3,6,57,1
2,0.7420310570787297,0.531300688833566,0.49168680484443006,0.337438874227588,0.5125227406732951,0.6344749573793209,0.4329817122536735,0.6066833443908759,112,2015,2,4,11,21,1
2,0.48206163494196724,0.40512490596636586,0.5063274118499457,0.624057890647784,0.3228530505616236,0.9887437834825316,0.37219884819886473,0.9160875038527427,120,2015,1,1,6,49,1
1,0.4010642741197957,0.6910212983054818,0.3790895241099702,0.7356811673799148,0.49325356908749524,1.0336046307914373,0.3909607778455851,0.040910354364630974,165,2015,1,2,23,53,1
2,0.6985544606110445,0.3632132234288855,0.5238565515843301,0.538983511126413,0.30459290283447227,0.948753970009138,0.36791164069210774,0.384013688225915,169,2015,1,3,3,16,1
3,0.5234903319477026,0.5667298804886598,0.31080605517033455,0.3181852555057093,0.34722089916754284,0.7605743395771318,0.7696381403572983,0.36395620255520245,160,2015,1,4,12,15,1
3,0.7410532858595473,0.38927814838917757,0.4570141597205418,0.5238566289570515,0.3357445856009772,0.5983476015365048,0.6322590980512638,0.13378351160950558,174,2015,1,5,13,38,1
3,0.515186262039315,0.6768190644317016,0.3371119595859047,0.6648594791132312,0.3646988832878896,0.5732577131557006,0.8352120237150462,0.09757949942130206,199,2015,1,6,20,26,1
2,0.43386365295098933,0.41685383862233905,0.5870453785575582,0.596604535858749,0.5167594589695542,0.948039888790244,0.30616358145571976,0.9246606461084499,109,2015,1,7,16,51,1
1,0.5087581714346523,0.37022085338636124,0.5857855468038264,0.36972083954710766,0.6126369990350472,0.9498945644214282,0.9449010153734334,0.17496531864786907,172,2015,1,8,17,42,1
2,0.5045576613136769,0.2775498997704781,0.6301483564477148,0.5828191121228391,0.6692742295102533,0.3770231938060429,0.34151156192544996,0.8792070138316757,124,2015,1,9,0,34,1
1,0.7705541174177666,0.35081856114487814,0.6647390404138239,0.5581591688109221,0.4257105787089659,0.6512686101824434,0.21790357921496517,0.3118090939256371,101,2015,1,10,23,14,1
2,0.543161176984693,0.396209848872148,0.55218976898086,0.2674048038803373,0.44980195629101666,0.1784573338933101,0.5566796115742801,0.5707636410082128,137,2015,1,11,22,13,1
1,0.3840378751810449,0.6477196795925585,0.5723769406180905,0.4291673912244133,0.5422672800834755,0.40476418611788695,0.9418627081424724,0.8813274078454052,123,2015,1,12,6,5,1
3,0.46840611312212643,0.3406896952768625,0.5073434917015347,0.3539706778473036,0.4040351828175398,0.6778392488054785,0.2141410318422156,0.8174179798063133,150,2015,1,13,7,35,1
1,0.525251092521619,0.3169583057203639,0.494933437947525,0.536904707288686,0.30897016403543187,0.7048060744526184,0.36109672610788435,0.23799644193058866,153,2015,1,14,13,30,1
1,0.5133503479634616,0.34763790903412306,0.46797742773754336,0.5971167474293807,0.47307935256818345,0.6067141246850003,0.532068555898991,0.8161124832173565,191,2015,1,15,9,56,1
3,0.839448305240355,0.46176609412774816,0.4633351634366715,0.6275372300737538,0.5527017421584351,0.85532906937212,0.8588733647320126,0.1638293360477191,194,2015,1,16,13,16,1
2,0.42444250360215663,0.5954989490916442,0.4038321470233202,0.7328303706806617,0.6521567202684865,0.8302863041246842,0.47413982314950015,0.26058463389616715,163,2015,1,17,6,59,1
1,0.7718678434029544,0.41459599685412407,0.5088065596271713,0.5913633057610355,0.5212692392352447,0.967444671659521,0.976499679294902,0.15577677960144798,123,2015,1,18,8,36,1
2,0.4511271548298395,0.300473538036588,0.35779363177821494,0.5369304486760226,0.49630722004550554,0.8204649440662055,0.9189658159305715,0.6047327881091039,113,2015,1,19,11,49,1
1,0.3602725714669807,0.4427583305790079,0.49815686144748705,0.6078043649081274,0.5743162946368406,0.3753314647456455,0.8264041146256029,0.22593569763846383,154,2015,1,20,10,41,1
1,0.5068322454347783,0.37209577661192794,0.2717145499151493,0.5338076030907272,0.596825919609668,0.7461465485313127,0.0983351062639568,0.8713542675381178,182,2015,1,21,13,11,1
2,0.4795798717381613,0.67398005284341,0.604402976039654,0.4536519221714441,0.6718833846551817,0.950005921949789,0.464753131510514,0.2935990213625556,138,2015,1,22,4,47,1
1,0.45873442537964565,0.5587413761143323,0.6702225693912677,0.710853967424296,0.4440284827847565,0.18251159378910514,0.8958431491441919,0.28936779401254903,143,2015,1,23,7,42,1
2,0.5275635351442247,0.37898522704847704,0.19255190767600805,0.45510472838292026,0.487600898979436,0.8936477902544635,0.4935846737816501,0.961918651134912,113,2015,1,24,22,47,1
3,0.48354783402033147,0.5844245030290626,0.542124238564002,0.5475573988927681,0.6089241400973762,0.9430588611092737,0.6788974327244062,0.9857906407360943,168,2015,1,25,14,36,1
3,0.6848266526443759,0.3844893126270017,0.41663808970574645,0.3955562557338175,0.4025052085995279,0.7040280877745498,0.9053182537174321,0.9872849936682675,197,2015,1,26,23,28,1
1,0.5485074893462525,0.5341557200074902,0.29452067614576527,0.6028736277992324,0.6424477857688276,0.7791217710739289,0.40610166861696495,0.3423728904142342,157,2015,1,27,4,7,1
2,0.5063608831299725,0.49749052880089334,0.4859957622912286,0.6546671886659534,0.4102275404779768,0.8492511657244967,0.8923647121305043,0.216333130374757,137,2015,1,28,3,2,1
1,0.6840821000411723,0.5963923094667793,0.3036729889894227,0.4713800287681462,0.4909344581493462,0.37359898976585904,0.9885899668757424,0.806263096523262,187,2015,1,29,2,21,1
2,0.5560430652340105,0.3547883264954716,0.39139229632888123,0.6000314836924376,0.6499855681753386,0.7293923871101712,0.19623213748065405,0.9801781094134676,128,2015,1,30,5,5,1
1,0.4864105082934056,0.520088713547727,0.5306676543500997,0.48925097440697574,0.6041794775447575,0.9323168875032907,0.39604267225282214,0.47951842395681443,183,2015,1,31,11,16,1
3,0.5679682879530693,0.32593110673932113,0.4805462299570355,0.41422827186222666,0.48925717312336847,0.7714494371801168,0.514714418381715,0.26597959062171894,194,2015,2,1,12,20,1
1,0.43439879413893007,0.5233251260643056,0.5612565614544827,0.576386730151205,0.5204069187221048,0.09248365246710344,0.4208936679829748,0.2130069690210345,103,2015,2,2,15,23,1
3,0.6609138278793991,0.5172327441237407,0.26744444347017865,0.5839771582119465,0.30048324286022177,0.33528163713629594,0.21776549174522747,0.9272125417116901,180,2015,2,3,9,12,1
3,0.6199473855395992,0.28784819917317617,0.5928628229547823,0.5821937667419805,0.37908190545919224,0.5620348482654688,0.18744517049350645,0.9312601510502561,128,2015,2,4,11,45,1
2,0.5358483604095574,0.49302600343041986,0.6818361864034159,0.2638614268660169,0.47501576576301474,0.6687991912254336,0.8778113990211287,0.872946243773763,181,2015,1,1,23,54,1
3,0.5158798980433361,0.48266088923453143,0.5154253570004392,0.6696167975568414,0.29958726883526304,0.31124047395611976,0.9209879342491756,0.6090184914940138,140,2015,1,2,13,16,1
2,0.42916755540110557,0.5096824427395947,0.4913318778118003,0.4562243301611422,0.6151377090121756,0.7303905845747761,0.08383744707386875,0.549976141356932,129,2015,1,3,14,41,1
1,0.5759819038876441,0.5214271391030794,0.6055383737591249,0.624074266533316,0.5167528044133868,0.9287000499257951,0.9497593027481844,1.0018560522898705,143,2015,1,4,11,9,1
2,0.5168973400733448,0.5072329059349165,0.5623104367881968,0.547941591760036,0.6117907194150218,0.7059658732693525,0.463787908967143,0.45747866229894363,168,2015,1,5,5,53,1
2,0.7506606313718308,0.6397291719330791,0.4868873039162483,0.6327566931878187,0.4131352386080414,0.8755959029963516,0.1466827354155663,0.16945536757147234,170,2015,1,6,14,3,1
2,0.5202447749841282,0.5768071250385223,0.35078887161733213,0.2837907141769104,0.4559063935451981,0.6630346439073997,0.6467321505893925,0.3864148727130297,107,2015,1,7,14,8,1
2,0.4425228481257596,0.5712902076747166,0.5523456099018884,0.6064326414053308,0.5501738807396404,0.6228377516430333,0.9843513650319421,0.9279319663292601,171,2015,1,8,10,32,1
1,0.6723050641778467,0.7220415723767986,0.39455675444516436,0.5988558712469452,0.7151725482459266,0.700479538600485,0.9518335807703355,0.3898927428913974,155,2015,1,9,12,34,1
3,0.798628497315927,0.660785006729338,0.4588797191805171,0.7557304532192329,0.568164500827958,0.7218943639435773,0.9410110322611647,0.2740214598361985,128,2015,1,10,11,27,1
2,0.6987574032705353,0.5289432289750152,0.40215077799305765,0.5000490545490549,0.42127057748870034,0.7011716047627865,0.26255478319948533,0.1310445141409164,196,2015,1,11,23,28,1
3,0.48181927024432875,0.31979271352445193,0.5256019894522145,0.47921646133332024,0.4267592733407526,0.9813861036001619,0.3078176290647887,0.27810689267699734,184,2015,1,12,8,4,1
1,0.7142458435387108,0.6066295195114053,0.5216901629307469,0.6653719653384916,0.6590700029653223,0.7256681844503124,0.5825457931260903,0.09874996557053173,116,2015,1,13,17,31,1
3,0.28210490716689374,0.4505153518225897,0.3366703123211905,0.3402896170574092,0.5511189439794699,0.5862164866608847,0.903238926170332,0.7396360865995132,159,2015,1,14,16,26,1
1,0.3505022287621405,0.4857057839622526,0.43487467911527616,0.5634632004973154,0.5462251019006537,0.49880994603328105,0.3110754578984165,0.5797864341307819,152,2015,1,15,7,36,1
3,0.35278270152523933,0.4457165209777867,0.3333954680195472,0.5297346637419565,0.46724587183434524,0.16544692455836973,0.448311231067086,0.19611978767042876,181,2015,1,16,4,18,1
1,0.5087619186201308,0.4964641210933398,0.5205218599749617,0.5530411776035199,0.57312154794441,0.6832392917521062,0.3840014125073231,0.17589933769372684,143,2015,1,17,4,10,1
3,0.7160583375753337,0.560532565807435,0.3936539663531446,0.5966866964142183,0.4454049724725795,0.6634821715445446,0.7825911509783081,0.9232289183550919,117,2015,1,18,7,15,1
